store_id,item_id,wm_yr_wk,sell_price
WI_2,FOODS_2_004,11404,10.15
WI_2,FOODS_2_004,11405,10.15
WI_2,FOODS_2_004,11406,10.15
WI_2,FOODS_2_004,11407,10.15
WI_2,FOODS_2_004,11408,10.15
WI_2,FOODS_2_004,11409,10.15
WI_2,FOODS_2_004,11410,10.15
WI_2,FOODS_2_004,11411,10.15
WI_2,FOODS_2_004,11412,10.15
WI_2,FOODS_2_004,11413,10.15
WI_2,FOODS_2_004,11414,10.15
WI_2,FOODS_2_004,11415,10.15
WI_2,FOODS_2_004,11416,10.15
WI_2,FOODS_2_004,11417,10.15
WI_2,FOODS_2_004,11418,10.15
WI_2,FOODS_2_004,11419,10.15
WI_2,FOODS_2_004,11420,10.15
WI_2,FOODS_2_004,11421,10.15
WI_2,FOODS_2_004,11422,10.15
WI_2,FOODS_2_004,11423,10.15
WI_2,FOODS_2_004,11424,10.15
WI_2,FOODS_2_004,11425,10.15
WI_2,FOODS_2_004,11426,10.15
WI_2,FOODS_2_004,11427,10.15
WI_2,FOODS_2_004,11428,10.15
WI_2,FOODS_2_004,11429,10.15
WI_2,FOODS_2_004,11430,10.15
WI_2,FOODS_2_004,11431,10.15
WI_2,FOODS_2_004,11432,10.15
WI_2,FOODS_2_004,11433,10.15
WI_2,FOODS_2_004,11434,10.15
WI_2,FOODS_2_004,11435,10.15
WI_2,FOODS_2_004,11436,10.15
WI_2,FOODS_2_004,11437,10.15
WI_2,FOODS_2_004,11438,10.15
WI_2,FOODS_2_004,11439,10.15
WI_2,FOODS_2_004,11440,10.15
WI_2,FOODS_2_004,11441,10.15
WI_2,FOODS_2_004,11442,10.15
WI_2,FOODS_2_004,11443,10.15
WI_2,FOODS_2_004,11444,10.15
WI_2,FOODS_2_004,11445,10.15
WI_2,FOODS_2_004,11446,10.15
WI_2,FOODS_2_004,11447,10.15
WI_2,FOODS_2_004,11448,10.15
WI_2,FOODS_2_004,11449,10.15
WI_2,FOODS_2_004,11450,10.15
WI_2,FOODS_2_004,11451,10.15
WI_2,FOODS_2_004,11452,10.15
WI_2,FOODS_2_004,11453,10.15
WI_2,FOODS_2_004,11454,10.15
WI_2,FOODS_2_004,11455,10.15
WI_2,FOODS_2_004,11456,10.15
WI_2,FOODS_2_004,11457,10.15
CA_2,HOBBIES_1_005,11400,3.34
CA_2,HOBBIES_1_005,11401,3.34
CA_2,HOBBIES_1_005,11402,3.34
CA_2,HOBBIES_1_005,11403,3.34
CA_2,HOBBIES_1_005,11404,3.34
CA_2,HOBBIES_1_005,11405,3.34
CA_2,HOBBIES_1_005,11406,3.34
CA_2,HOBBIES_1_005,11407,3.34
CA_2,HOBBIES_1_005,11408,3.34
CA_2,HOBBIES_1_005,11409,3.34
CA_2,HOBBIES_1_005,11410,3.34
CA_2,HOBBIES_1_005,11411,3.34
CA_2,HOBBIES_1_005,11412,3.34
CA_2,HOBBIES_1_005,11413,3.34
CA_2,HOBBIES_1_005,11414,3.34
CA_2,HOBBIES_1_005,11415,3.34
CA_2,HOBBIES_1_005,11416,3.34
CA_2,HOBBIES_1_005,11417,3.34
CA_2,HOBBIES_1_005,11418,3.34
CA_2,HOBBIES_1_005,11419,3.34
CA_2,HOBBIES_1_005,11420,3.34
CA_2,HOBBIES_1_005,11421,3.34
CA_2,HOBBIES_1_005,11422,3.34
CA_2,HOBBIES_1_005,11423,3.34
CA_2,HOBBIES_1_005,11424,3.34
CA_2,HOBBIES_1_005,11425,3.34
CA_2,HOBBIES_1_005,11426,3.34
CA_2,HOBBIES_1_005,11427,3.34
CA_2,HOBBIES_1_005,11428,3.34
CA_2,HOBBIES_1_005,11429,3.34
CA_2,HOBBIES_1_005,11430,3.34
CA_2,HOBBIES_1_005,11431,3.34
CA_2,HOBBIES_1_005,11432,3.34
CA_2,HOBBIES_1_005,11433,3.34
CA_2,HOBBIES_1_005,11434,3.34
CA_2,HOBBIES_1_005,11435,3.34
CA_2,HOBBIES_1_005,11436,3.34
CA_2,HOBBIES_1_005,11437,3.34
CA_2,HOBBIES_1_005,11438,3.34
CA_2,HOBBIES_1_005,11439,3.34
CA_2,HOBBIES_1_005,11440,3.34
CA_2,HOBBIES_1_005,11441,3.34
CA_2,HOBBIES_1_005,11442,3.34
CA_2,HOBBIES_1_005,11443,3.34
CA_2,HOBBIES_1_005,11444,3.34
CA_2,HOBBIES_1_005,11445,3.34
CA_2,HOBBIES_1_005,11446,3.34
CA_2,HOBBIES_1_005,11447,3.34
CA_2,HOBBIES_1_005,11448,3.34
CA_2,HOBBIES_1_005,11449,3.34
CA_2,HOBBIES_1_005,11450,3.34
CA_2,HOBBIES_1_005,11451,3.34
CA_2,HOBBIES_1_005,11452,3.34
CA_2,HOBBIES_1_005,11453,3.34
CA_2,HOBBIES_1_005,11454,3.34
CA_2,HOBBIES_1_005,11455,3.34
CA_2,HOBBIES_1_005,11456,3.34
CA_2,HOBBIES_1_005,11457,3.34
WI_1,HOBBIES_1_006,11400,10.08
WI_1,HOBBIES_1_006,11401,10.08
WI_1,HOBBIES_1_006,11402,10.08
WI_1,HOBBIES_1_006,11403,10.08
WI_1,HOBBIES_1_006,11404,10.08
WI_1,HOBBIES_1_006,11405,10.08
WI_1,HOBBIES_1_006,11406,10.08
WI_1,HOBBIES_1_006,11407,10.08
WI_1,HOBBIES_1_006,11408,10.08
WI_1,HOBBIES_1_006,11409,10.08
WI_1,HOBBIES_1_006,11410,10.08
WI_1,HOBBIES_1_006,11411,10.08
WI_1,HOBBIES_1_006,11412,10.08
WI_1,HOBBIES_1_006,11413,10.08
WI_1,HOBBIES_1_006,11414,10.08
WI_1,HOBBIES_1_006,11415,10.08
WI_1,HOBBIES_1_006,11416,10.08
WI_1,HOBBIES_1_006,11417,10.08
WI_1,HOBBIES_1_006,11418,10.08
WI_1,HOBBIES_1_006,11419,10.08
WI_1,HOBBIES_1_006,11420,10.08
WI_1,HOBBIES_1_006,11421,10.08
WI_1,HOBBIES_1_006,11422,10.08
WI_1,HOBBIES_1_006,11423,10.08
WI_1,HOBBIES_1_006,11424,10.08
WI_1,HOBBIES_1_006,11425,10.08
WI_1,HOBBIES_1_006,11426,10.08
WI_1,HOBBIES_1_006,11427,10.08
WI_1,HOBBIES_1_006,11428,10.08
WI_1,HOBBIES_1_006,11429,10.08
WI_1,HOBBIES_1_006,11430,10.08
WI_1,HOBBIES_1_006,11431,10.08
WI_1,HOBBIES_1_006,11432,10.08
WI_1,HOBBIES_1_006,11433,10.08
WI_1,HOBBIES_1_006,11434,10.08
WI_1,HOBBIES_1_006,11435,10.08
WI_1,HOBBIES_1_006,11436,10.08
WI_1,HOBBIES_1_006,11437,10.08
WI_1,HOBBIES_1_006,11438,10.08
WI_1,HOBBIES_1_006,11439,10.08
WI_1,HOBBIES_1_006,11440,10.08
WI_1,HOBBIES_1_006,11441,10.08
WI_1,HOBBIES_1_006,11442,10.08
WI_1,HOBBIES_1_006,11443,10.08
WI_1,HOBBIES_1_006,11444,10.08
WI_1,HOBBIES_1_006,11445,10.08
WI_1,HOBBIES_1_006,11446,10.08
WI_1,HOBBIES_1_006,11447,10.08
WI_1,HOBBIES_1_006,11448,10.08
WI_1,HOBBIES_1_006,11449,10.08
WI_1,HOBBIES_1_006,11450,10.08
WI_1,HOBBIES_1_006,11451,10.08
WI_1,HOBBIES_1_006,11452,10.08
WI_1,HOBBIES_1_006,11453,10.08
WI_1,HOBBIES_1_006,11454,10.08
WI_1,HOBBIES_1_006,11455,10.08
WI_1,HOBBIES_1_006,11456,10.08
WI_1,HOBBIES_1_006,11457,10.08
CA_1,HOUSEHOLD_1_007,11400,5.66
CA_1,HOUSEHOLD_1_007,11401,5.66
CA_1,HOUSEHOLD_1_007,11402,5.66
CA_1,HOUSEHOLD_1_007,11403,5.66
CA_1,HOUSEHOLD_1_007,11404,5.66
CA_1,HOUSEHOLD_1_007,11405,5.66
CA_1,HOUSEHOLD_1_007,11406,5.66
CA_1,HOUSEHOLD_1_007,11407,5.66
CA_1,HOUSEHOLD_1_007,11408,5.66
CA_1,HOUSEHOLD_1_007,11409,5.66
CA_1,HOUSEHOLD_1_007,11410,5.66
CA_1,HOUSEHOLD_1_007,11411,5.66
CA_1,HOUSEHOLD_1_007,11412,5.66
CA_1,HOUSEHOLD_1_007,11413,5.66
CA_1,HOUSEHOLD_1_007,11414,5.66
CA_1,HOUSEHOLD_1_007,11415,5.66
CA_1,HOUSEHOLD_1_007,11416,5.66
CA_1,HOUSEHOLD_1_007,11417,5.66
CA_1,HOUSEHOLD_1_007,11418,5.66
CA_1,HOUSEHOLD_1_007,11419,5.66
CA_1,HOUSEHOLD_1_007,11420,5.66
CA_1,HOUSEHOLD_1_007,11421,5.66
CA_1,HOUSEHOLD_1_007,11422,5.66
CA_1,HOUSEHOLD_1_007,11423,5.66
CA_1,HOUSEHOLD_1_007,11424,5.66
CA_1,HOUSEHOLD_1_007,11425,5.66
CA_1,HOUSEHOLD_1_007,11426,5.66
CA_1,HOUSEHOLD_1_007,11427,5.66
CA_1,HOUSEHOLD_1_007,11428,5.66
CA_1,HOUSEHOLD_1_007,11429,5.66
CA_1,HOUSEHOLD_1_007,11430,5.66
CA_1,HOUSEHOLD_1_007,11431,5.66
CA_1,HOUSEHOLD_1_007,11432,5.66
CA_1,HOUSEHOLD_1_007,11433,5.66
CA_1,HOUSEHOLD_1_007,11434,5.66
CA_1,HOUSEHOLD_1_007,11435,5.66
CA_1,HOUSEHOLD_1_007,11436,5.66
CA_1,HOUSEHOLD_1_007,11437,5.66
CA_1,HOUSEHOLD_1_007,11438,5.66
CA_1,HOUSEHOLD_1_007,11439,5.66
CA_1,HOUSEHOLD_1_007,11440,5.66
CA_1,HOUSEHOLD_1_007,11441,5.66
CA_1,HOUSEHOLD_1_007,11442,5.66
CA_1,HOUSEHOLD_1_007,11443,5.66
CA_1,HOUSEHOLD_1_007,11444,5.66
CA_1,HOUSEHOLD_1_007,11445,5.66
CA_1,HOUSEHOLD_1_007,11446,5.66
CA_1,HOUSEHOLD_1_007,11447,5.66
CA_1,HOUSEHOLD_1_007,11448,5.66
CA_1,HOUSEHOLD_1_007,11449,5.66
CA_1,HOUSEHOLD_1_007,11450,5.66
CA_1,HOUSEHOLD_1_007,11451,5.66
CA_1,HOUSEHOLD_1_007,11452,5.66
CA_1,HOUSEHOLD_1_007,11453,5.66
CA_1,HOUSEHOLD_1_007,11454,5.66
CA_1,HOUSEHOLD_1_007,11455,5.66
CA_1,HOUSEHOLD_1_007,11456,5.66
CA_1,HOUSEHOLD_1_007,11457,5.66
TX_1,FOODS_2_008,11400,5.79
TX_1,FOODS_2_008,11401,5.79
TX_1,FOODS_2_008,11402,5.79
TX_1,FOODS_2_008,11403,5.79
TX_1,FOODS_2_008,11404,5.79
TX_1,FOODS_2_008,11405,5.79
TX_1,FOODS_2_008,11406,5.79
TX_1,FOODS_2_008,11407,5.79
TX_1,FOODS_2_008,11408,5.79
TX_1,FOODS_2_008,11409,5.79
TX_1,FOODS_2_008,11410,5.79
TX_1,FOODS_2_008,11411,5.79
TX_1,FOODS_2_008,11412,5.79
TX_1,FOODS_2_008,11413,5.79
TX_1,FOODS_2_008,11414,5.79
TX_1,FOODS_2_008,11415,5.79
TX_1,FOODS_2_008,11416,5.79
TX_1,FOODS_2_008,11417,5.79
TX_1,FOODS_2_008,11418,5.79
TX_1,FOODS_2_008,11419,5.79
TX_1,FOODS_2_008,11420,5.79
TX_1,FOODS_2_008,11421,5.79
TX_1,FOODS_2_008,11422,5.79
TX_1,FOODS_2_008,11423,5.79
TX_1,FOODS_2_008,11424,5.79
TX_1,FOODS_2_008,11425,5.79
TX_1,FOODS_2_008,11426,5.79
TX_1,FOODS_2_008,11427,5.79
TX_1,FOODS_2_008,11428,5.79
TX_1,FOODS_2_008,11429,5.79
TX_1,FOODS_2_008,11430,5.79
TX_1,FOODS_2_008,11431,5.79
TX_1,FOODS_2_008,11432,5.79
TX_1,FOODS_2_008,11433,5.79
TX_1,FOODS_2_008,11434,5.79
TX_1,FOODS_2_008,11435,5.79
TX_1,FOODS_2_008,11436,5.79
TX_1,FOODS_2_008,11437,5.79
TX_1,FOODS_2_008,11438,5.79
TX_1,FOODS_2_008,11439,5.79
TX_1,FOODS_2_008,11440,5.79
TX_1,FOODS_2_008,11441,5.79
TX_1,FOODS_2_008,11442,5.79
TX_1,FOODS_2_008,11443,5.79
TX_1,FOODS_2_008,11444,5.79
TX_1,FOODS_2_008,11445,5.79
TX_1,FOODS_2_008,11446,5.79
TX_1,FOODS_2_008,11447,5.79
TX_1,FOODS_2_008,11448,5.79
TX_1,FOODS_2_008,11449,5.79
TX_1,FOODS_2_008,11450,5.79
TX_1,FOODS_2_008,11451,5.79
TX_1,FOODS_2_008,11452,5.79
TX_1,FOODS_2_008,11453,5.79
TX_1,FOODS_2_008,11454,5.79
TX_1,FOODS_2_008,11455,5.79
TX_1,FOODS_2_008,11456,5.79
TX_1,FOODS_2_008,11457,5.79
TX_2,HOUSEHOLD_1_009,11400,3.18
TX_2,HOUSEHOLD_1_009,11401,3.18
TX_2,HOUSEHOLD_1_009,11402,3.18
TX_2,HOUSEHOLD_1_009,11403,3.18
TX_2,HOUSEHOLD_1_009,11404,3.18
TX_2,HOUSEHOLD_1_009,11405,3.18
TX_2,HOUSEHOLD_1_009,11406,3.18
TX_2,HOUSEHOLD_1_009,11407,3.18
TX_2,HOUSEHOLD_1_009,11408,3.18
TX_2,HOUSEHOLD_1_009,11409,3.18
TX_2,HOUSEHOLD_1_009,11410,3.18
TX_2,HOUSEHOLD_1_009,11411,3.18
TX_2,HOUSEHOLD_1_009,11412,3.18
TX_2,HOUSEHOLD_1_009,11413,3.18
TX_2,HOUSEHOLD_1_009,11414,3.18
TX_2,HOUSEHOLD_1_009,11415,3.18
TX_2,HOUSEHOLD_1_009,11416,3.18
TX_2,HOUSEHOLD_1_009,11417,3.18
TX_2,HOUSEHOLD_1_009,11418,3.18
TX_2,HOUSEHOLD_1_009,11419,3.18
TX_2,HOUSEHOLD_1_009,11420,3.18
TX_2,HOUSEHOLD_1_009,11421,3.18
TX_2,HOUSEHOLD_1_009,11422,3.18
TX_2,HOUSEHOLD_1_009,11423,3.18
TX_2,HOUSEHOLD_1_009,11424,3.18
TX_2,HOUSEHOLD_1_009,11425,3.18
TX_2,HOUSEHOLD_1_009,11426,3.18
TX_2,HOUSEHOLD_1_009,11427,3.18
TX_2,HOUSEHOLD_1_009,11428,3.18
TX_2,HOUSEHOLD_1_009,11429,3.18
TX_2,HOUSEHOLD_1_009,11430,3.18
TX_2,HOUSEHOLD_1_009,11431,3.18
TX_2,HOUSEHOLD_1_009,11432,3.18
TX_2,HOUSEHOLD_1_009,11433,3.18
TX_2,HOUSEHOLD_1_009,11434,3.18
TX_2,HOUSEHOLD_1_009,11435,3.18
TX_2,HOUSEHOLD_1_009,11436,3.18
TX_2,HOUSEHOLD_1_009,11437,3.18
TX_2,HOUSEHOLD_1_009,11438,3.18
TX_2,HOUSEHOLD_1_009,11439,3.18
TX_2,HOUSEHOLD_1_009,11440,3.18
TX_2,HOUSEHOLD_1_009,11441,3.18
TX_2,HOUSEHOLD_1_009,11442,3.18
TX_2,HOUSEHOLD_1_009,11443,3.18
TX_2,HOUSEHOLD_1_009,11444,3.18
TX_2,HOUSEHOLD_1_009,11445,3.18
TX_2,HOUSEHOLD_1_009,11446,3.18
TX_2,HOUSEHOLD_1_009,11447,3.18
TX_2,HOUSEHOLD_1_009,11448,3.18
TX_2,HOUSEHOLD_1_009,11449,3.18
TX_2,HOUSEHOLD_1_009,11450,3.18
TX_2,HOUSEHOLD_1_009,11451,3.18
TX_2,HOUSEHOLD_1_009,11452,3.18
TX_2,HOUSEHOLD_1_009,11453,3.18
TX_2,HOUSEHOLD_1_009,11454,3.18
TX_2,HOUSEHOLD_1_009,11455,3.18
TX_2,HOUSEHOLD_1_009,11456,3.18
TX_2,HOUSEHOLD_1_009,11457,3.18
TX_2,FOODS_2_010,11400,4.48
TX_2,FOODS_2_010,11401,4.48
TX_2,FOODS_2_010,11402,4.48
TX_2,FOODS_2_010,11403,4.48
TX_2,FOODS_2_010,11404,4.48
TX_2,FOODS_2_010,11405,4.48
TX_2,FOODS_2_010,11406,4.48
TX_2,FOODS_2_010,11407,4.48
TX_2,FOODS_2_010,11408,4.48
TX_2,FOODS_2_010,11409,4.48
TX_2,FOODS_2_010,11410,4.48
TX_2,FOODS_2_010,11411,4.48
TX_2,FOODS_2_010,11412,4.48
TX_2,FOODS_2_010,11413,4.48
TX_2,FOODS_2_010,11414,4.48
TX_2,FOODS_2_010,11415,4.48
TX_2,FOODS_2_010,11416,4.48
TX_2,FOODS_2_010,11417,4.48
TX_2,FOODS_2_010,11418,4.48
TX_2,FOODS_2_010,11419,4.48
TX_2,FOODS_2_010,11420,4.48
TX_2,FOODS_2_010,11421,4.48
TX_2,FOODS_2_010,11422,4.48
TX_2,FOODS_2_010,11423,4.48
TX_2,FOODS_2_010,11424,4.48
TX_2,FOODS_2_010,11425,4.48
TX_2,FOODS_2_010,11426,4.48
TX_2,FOODS_2_010,11427,4.48
TX_2,FOODS_2_010,11428,4.48
TX_2,FOODS_2_010,11429,4.48
TX_2,FOODS_2_010,11430,4.48
TX_2,FOODS_2_010,11431,4.48
TX_2,FOODS_2_010,11432,4.48
TX_2,FOODS_2_010,11433,4.48
TX_2,FOODS_2_010,11434,4.48
TX_2,FOODS_2_010,11435,4.48
TX_2,FOODS_2_010,11436,4.48
TX_2,FOODS_2_010,11437,4.48
TX_2,FOODS_2_010,11438,4.48
TX_2,FOODS_2_010,11439,4.48
TX_2,FOODS_2_010,11440,4.48
TX_2,FOODS_2_010,11441,4.48
TX_2,FOODS_2_010,11442,4.48
TX_2,FOODS_2_010,11443,4.48
TX_2,FOODS_2_010,11444,4.48
TX_2,FOODS_2_010,11445,4.48
TX_2,FOODS_2_010,11446,4.48
TX_2,FOODS_2_010,11447,4.48
TX_2,FOODS_2_010,11448,4.48
TX_2,FOODS_2_010,11449,4.48
TX_2,FOODS_2_010,11450,4.48
TX_2,FOODS_2_010,11451,4.48
TX_2,FOODS_2_010,11452,4.48
TX_2,FOODS_2_010,11453,4.48
TX_2,FOODS_2_010,11454,4.48
TX_2,FOODS_2_010,11455,4.48
TX_2,FOODS_2_010,11456,4.48
TX_2,FOODS_2_010,11457,4.48
CA_1,FOODS_2_011,11400,7.71
CA_1,FOODS_2_011,11401,7.71
CA_1,FOODS_2_011,11402,7.71
CA_1,FOODS_2_011,11403,7.71
CA_1,FOODS_2_011,11404,7.71
CA_1,FOODS_2_011,11405,7.71
CA_1,FOODS_2_011,11406,7.71
CA_1,FOODS_2_011,11407,7.71
CA_1,FOODS_2_011,11408,7.71
CA_1,FOODS_2_011,11409,7.71
CA_1,FOODS_2_011,11410,7.71
CA_1,FOODS_2_011,11411,7.71
CA_1,FOODS_2_011,11412,7.71
CA_1,FOODS_2_011,11413,7.71
CA_1,FOODS_2_011,11414,7.71
CA_1,FOODS_2_011,11415,7.71
CA_1,FOODS_2_011,11416,7.71
CA_1,FOODS_2_011,11417,7.71
CA_1,FOODS_2_011,11418,7.71
CA_1,FOODS_2_011,11419,7.71
CA_1,FOODS_2_011,11420,7.71
CA_1,FOODS_2_011,11421,7.71
CA_1,FOODS_2_011,11422,7.71
CA_1,FOODS_2_011,11423,7.71
CA_1,FOODS_2_011,11424,7.71
CA_1,FOODS_2_011,11425,7.71
